LISTING_ID,LISTING_NAME,MINIMUM_NIGHTS,HOST_ID,ROOM_TYPE,PRICE,CREATED_AT,UPDATED_AT
30877438,Creative apartment near lake and train station,4,151860699,Entire home/apt,70.000,2018-12-19 06:38:51,2018-12-19 06:38:51
30881310,Serviced Apartment - Studio in Prenzlauer Berg,7,148054076,Hotel room,75.000,2018-12-29 09:06:52,2018-12-29 09:06:52
30883941,Ruhiges CityApartment 6 for Two,4,1315189,Private room,92.000,2019-08-24 15:31:25,2019-08-24 15:31:25
30885498,"Nice room, well connected  area to move around.",21,7925731,Private room,19.000,2020-07-05 02:29:47,2020-07-05 02:29:47
30899370,Big room with balcony in a flatshare in Neukölln,2,41125067,Private room,30.000,2018-12-28 03:21:31,2018-12-28 03:21:31
30900400,Miris Loft,2,154009154,Entire home/apt,39.000,2019-02-06 09:12:14,2019-02-06 09:12:14
30902572,Schöne Altbauwohnung in Charlottenburg,120,5622436,Entire home/apt,120.000,2018-12-29 15:25:13,2018-12-29 15:25:13
30903259,Helles Zimmer mit Balkon in Wilmersdorf,2,230943751,Private room,85.000,2021-10-29 08:10:55,2021-10-29 08:10:55
30906927,Bright one room apartment in Friedrichshain,8,37541450,Entire home/apt,50.000,2019-08-06 14:13:01,2019-08-06 14:13:01
30917638,"4-Bedroom mixed, Ensuite , TV No. 6",1,8250486,Private room,134.000,2018-12-20 13:23:54,2018-12-20 13:23:54
30917918,Welcome in Berlin - Your Holidays for Old & Young,4,231054516,Entire home/apt,107.000,2019-04-25 15:44:45,2019-04-25 15:44:45
30918263,Serviced Apartment - Apartment in City-West,7,113215550,Hotel room,96.000,2019-04-07 17:36:55,2019-04-07 17:36:55
30919726,Serviced Apartment - Studio in City-West,7,113215550,Hotel room,75.000,2018-12-30 13:01:48,2018-12-30 13:01:48
30919819,Serviced Apartment - Studio XL in City-West,7,113215550,Hotel room,82.000,2019-03-02 00:56:47,2019-03-02 00:56:47
30920535,Room in heart of Kreuzberg,3,7134203,Private room,30.000,2021-11-09 18:54:12,2021-11-09 18:54:12
30922675,Apartment im Herzen Berlins,2,231080319,Entire home/apt,80.000,2018-12-25 02:18:26,2018-12-25 02:18:26
30928936,Comfy and stylish apartment in Neukölln,5,13961102,Entire home/apt,90.000,2019-04-08 16:44:07,2019-04-08 16:44:07
30929253,Cozy 2 room apartment very central in Mariendorf,7,88093979,Entire home/apt,25.000,2019-02-23 21:06:58,2019-02-23 21:06:58
30934593,"Berlin 2 room apartment, quiet and central",10,231153373,Private room,40.000,2019-04-08 05:54:57,2019-04-08 05:54:57
30935859,"ganze Wohnung in Charlottenburg, German, 1 Person",1,35574625,Entire home/apt,25.000,2018-12-31 14:49:14,2018-12-31 14:49:14
30944097,1-2 Person / Cozy room in bright apartment,2,108534180,Private room,40.000,2019-02-17 17:05:37,2019-02-17 17:05:37
30944664,Stylish Apartment in the Heart of Kreuzkölln,3,20947654,Entire home/apt,70.000,2020-10-05 20:11:14,2020-10-05 20:11:14
30944756,Top Wohnung für Paare - Berlin Mitte,4,22910324,Entire home/apt,70.000,2019-04-09 05:20:00,2019-04-09 05:20:00
30945499,Single Bed Room Courtside,1,216867611,Private room,107.000,2019-04-08 13:55:48,2019-04-08 13:55:48
30945974,DZ Superior,1,216867611,Private room,151.000,2021-10-29 23:12:00,2021-10-29 23:12:00
30949656,Cheerful spatious apartment in Neukölln.,3,11286710,Entire home/apt,60.000,2018-12-15 22:31:27,2018-12-15 22:31:27
30952282,Cosy room in charming Neukölln-Rixdorf,2,54093691,Private room,50.000,2019-01-21 07:26:26,2019-01-21 07:26:26
30953976,Spacious and bright room in hip area Fhain,7,211851013,Private room,25.000,2018-12-19 15:44:45,2018-12-19 15:44:45
30955964,Spacious double room near the city centre,3,5106259,Private room,30.000,2019-03-03 20:42:21,2019-03-03 20:42:21
30968035,Cosy furnished 2Rooms flat in Spandau,30,70448673,Entire home/apt,41.000,2020-01-24 04:16:03,2020-01-24 04:16:03
30979189,Stilvolle 1 Zimmer Wohnung Nähe Prenzlauer Berg,4,24434325,Entire home/apt,36.000,2018-12-21 11:24:41,2018-12-21 11:24:41
30979522,Luxus Apartment Berlin Nähe Prenzlauer Berg,2,84512703,Entire home/apt,69.000,2019-02-12 03:23:26,2019-02-12 03:23:26
30980032,"Rosenthaler Platz, Mitte",1,204308354,Entire home/apt,60.000,2018-12-22 17:51:53,2018-12-22 17:51:53
30982325,"Elegant hergerichtetes, gemütliches Zimmer",2,231477389,Private room,45.000,2018-12-17 18:59:50,2018-12-17 18:59:50
30982732,Gemütlicher 1-Zimmer Altbau mit Sonne & Ausblick,4,231480307,Entire home/apt,55.000,2018-12-24 13:44:50,2018-12-24 13:44:50
30983773,2 Room Flat at Frankfurter Tor in Friedrichshain,7,230303813,Entire home/apt,75.000,2019-04-19 22:18:46,2019-04-19 22:18:46
30984210,Big and cozy room in Neukölln,3,2596448,Private room,25.000,2019-04-14 07:20:50,2019-04-14 07:20:50
31006339,"CITY-Apartment ""Klein Tango""",1,224691394,Entire home/apt,66.000,2018-12-22 05:45:13,2018-12-22 05:45:13
31006494,Top architect Palais  in the heart Berlin  中心顶级建筑,93,78493498,Entire home/apt,100.000,2019-05-25 10:43:33,2019-05-25 10:43:33
31008457,Comfortable home - Friedrichshain near city centre,14,231582428,Entire home/apt,29.000,2019-05-29 02:21:00,2019-05-29 02:21:00
31009295,Schöne 3-Zimmer Wohnung im Bergmannkiez,13,3667840,Entire home/apt,160.000,2021-11-17 22:50:43,2021-11-17 22:50:43
31011154,Students Palace,1,16079116,Entire home/apt,55.000,2018-12-22 07:41:43,2018-12-22 07:41:43
31013185,Beautiful appartement in Prenzlauer Berg,5,24719844,Entire home/apt,109.000,2020-07-21 22:24:52,2020-07-21 22:24:52
31013339,YOUR MODERN HOME AWAY FROM HOME!,2,231622685,Entire home/apt,105.000,2019-01-27 01:50:04,2019-01-27 01:50:04
31014654,Large Apartment in East Central Berlin.,3,231632308,Entire home/apt,145.000,2018-12-30 10:35:03,2018-12-30 10:35:03
31018100,High bed family house,4,1913160,Entire home/apt,100.000,2018-12-25 14:24:06,2018-12-25 14:24:06
31018736,Spacious Private Room With Private Entrance,14,22475467,Private room,40.000,2021-10-22 02:49:53,2021-10-22 02:49:53
31030169,Deluxe Apartment im Thuringer Hof,1,231768189,Entire home/apt,199.000,2019-02-04 20:53:01,2019-02-04 20:53:01
31035082,Cozy room in Berlin Wedding and Mitte,1,215519704,Private room,32.000,2018-12-25 00:56:35,2018-12-25 00:56:35
31037448,New big Design Apartment Kreuzberg Central  *LEGAL,2,18183098,Entire home/apt,203.000,2018-12-30 18:13:13,2018-12-30 18:13:13
31047671,"Beautiful Studio for up to 2 Guests, top location",1,143758834,Entire home/apt,80.000,2018-12-21 11:23:01,2018-12-21 11:23:01
31048520,Kudamm Nähe,5,146725782,Entire home/apt,159.000,2021-10-22 06:33:14,2021-10-22 06:33:14
31049161,Luxus Studio 100,92,5891250,Entire home/apt,160.000,2019-04-25 23:13:35,2019-04-25 23:13:35
31050024,22 Sqm (+ Balcony) private room (Paul-Lincke-Ufer),14,231929784,Private room,48.000,2019-06-01 09:55:12,2019-06-01 09:55:12
31051230,Beautiful bright room with a balcony.,30,229848279,Private room,25.000,2019-04-18 21:52:04,2019-04-18 21:52:04
31053734,Уютная 2-х комнатная кв в центре Берлина,30,52747435,Entire home/apt,40.000,2019-02-11 19:42:42,2019-02-11 19:42:42
31053761,Room in lovely Neukölln,5,9309595,Private room,28.000,2019-05-13 08:22:24,2019-05-13 08:22:24
31055628,Lovely Bauhaus apartment in Prenzlauer Berg,5,186089671,Entire home/apt,49.000,2021-07-14 19:52:42,2021-07-14 19:52:42
31055646,"Central and sharming room near Messe, and Ku'damm",1,39248045,Private room,30.000,2018-12-28 19:32:43,2018-12-28 19:32:43
31056518,Private Room 30sqm with Private Toilet & entrance,1,231988813,Private room,50.000,2018-12-16 14:42:34,2018-12-16 14:42:34
31059038,Berlin Rheingauviertel,2,232010466,Private room,30.000,2019-01-12 15:16:00,2019-01-12 15:16:00
31061692,Spacious private room near the city centre,3,5106259,Private room,39.000,2019-02-06 12:46:49,2019-02-06 12:46:49
31063190,Luxus Studio 150,92,5891250,Entire home/apt,195.000,2019-11-28 22:47:21,2019-11-28 22:47:21
31068708,Am Markt Kollwitzplatz,1,2647295,Entire home/apt,99.000,2018-12-24 04:01:40,2018-12-24 04:01:40
31069911,2-Zimmer Apartment im Thuringer Hof,1,231768189,Entire home/apt,150.000,2019-06-20 11:19:37,2019-06-20 11:19:37
31072531,"Super central area, E-vespa available (extra cost)",7,55372447,Entire home/apt,85.000,2018-12-19 07:53:31,2018-12-19 07:53:31
31080291,Typical Berlin: quiet room with balcony,3,232201424,Private room,30.000,2019-02-25 03:36:18,2019-02-25 03:36:18
31083505,Designer apartment @West-Berlin City 5min Subway,180,91856831,Entire home/apt,50.000,2018-12-30 02:09:44,2018-12-30 02:09:44
31084288,Spacious modern flat with balcony and garden,28,1483789,Entire home/apt,76.000,2020-07-28 06:31:33,2020-07-28 06:31:33
31092213,CITY ROOM WITH A PRIVAT EXTERNAL BATHROOM,1,224691394,Private room,43.000,2018-12-29 05:03:49,2018-12-29 05:03:49
31101546,Perfect New Years Eve Accommodation for a group,4,13284476,Entire home/apt,50.000,2021-10-30 07:09:00,2021-10-30 07:09:00
31109296,Central&cozy room near Messe&Kudamm/5 min to SBahn,2,75616073,Private room,50.000,2019-02-08 06:21:04,2019-02-08 06:21:04
31110614,"Neukölln flat, Central, Near the Park, Wifi....",92,87574767,Entire home/apt,40.000,2019-01-21 22:04:51,2019-01-21 22:04:51
31112236,Cozy Flat right in the Heart of Neukoelln.,3,45352166,Entire home/apt,120.000,2021-11-15 20:18:47,2021-11-15 20:18:47
31112901,Balkonzimmer im Herzen Kreuzbergs - nur für Frauen,2,232510151,Private room,45.000,2019-04-27 23:27:20,2019-04-27 23:27:20
31114845,Holiday Apartment with office,9,121431087,Entire home/apt,106.000,2019-04-25 23:06:56,2019-04-25 23:06:56
31116923,Gemütliches Zimmer im Süden von Berlin,1,232544721,Private room,25.000,2019-04-15 07:22:36,2019-04-15 07:22:36
31118901,Gemütliches Zimmer mit Doppelbett in bester Lage,2,79421287,Private room,50.000,2018-12-29 15:18:14,2018-12-29 15:18:14
31121367,Cosy 70 sqm apartment in Kreuzberg with great view,4,9203861,Entire home/apt,91.000,2018-12-18 15:57:59,2018-12-18 15:57:59
31121393,Sunny and quiet apartment in Friedrichshain,30,5986022,Entire home/apt,49.000,2020-02-16 13:08:32,2020-02-16 13:08:32
31122541,Nair Schönefeld Berlin,10,219284770,Private room,100.000,2021-11-17 11:43:47,2021-11-17 11:43:47
31123209,Well connected design loft for families or couples,2,232551293,Entire home/apt,179.000,2019-02-16 19:17:54,2019-02-16 19:17:54
31130820,Lovely 2Rooms flat(7)/Spandau,30,70448673,Entire home/apt,60.000,2019-07-21 20:45:57,2019-07-21 20:45:57
31133644,Apartment in Top Lage mit Top Ausstattung,2,232691796,Entire home/apt,150.000,2018-12-22 14:06:39,2018-12-22 14:06:39
31134013,Berlin - central handcrafted studio,4,7689466,Entire home/apt,92.000,2019-01-12 12:04:26,2019-01-12 12:04:26
31136299,Modern & Cosy Apartment w/ Balcony in Trendy Area,2,187451083,Entire home/apt,40.000,2019-01-01 17:16:06,2019-01-01 17:16:06
31137068,Garden apartment in Mitte,4,39443802,Entire home/apt,116.000,2018-12-30 08:31:10,2018-12-30 08:31:10
31137971,Lofty Space & Panoramic Terrace in Mitte Kreuzberg,4,10957673,Entire home/apt,110.000,2018-12-23 16:23:54,2018-12-23 16:23:54
31138758,"Frisch Sanierte 1,5Zimmer am Wannsee mit Terrasse",61,222154123,Entire home/apt,64.000,2019-05-26 00:35:00,2019-05-26 00:35:00
31138895,Prenzlauer Berg close to  Kastanienallee,4,2470260,Entire home/apt,66.000,2019-03-03 05:57:30,2019-03-03 05:57:30
31141186,Wundervolle Penthouse-Dachgeschosswohnung,3,972575,Entire home/apt,104.000,2020-02-19 18:10:20,2020-02-19 18:10:20
31142148,Cosy apartment in vibrant Neukölln,13,24689787,Entire home/apt,38.000,2019-02-25 01:06:31,2019-02-25 01:06:31
31142160,STYLISH 2 BED DESIGN APARTMENT IN TRENDY NEUKÖLLN,5,545015,Entire home/apt,250.000,2019-04-15 11:58:47,2019-04-15 11:58:47
31144871,Berlin Marathon - double room close to the START,2,97118391,Private room,25.000,2018-12-27 00:01:32,2018-12-27 00:01:32
31161939,Green little Oase to feel Home in Neukölln,13,232917231,Private room,29.000,2018-12-16 17:45:37,2018-12-16 17:45:37
31163037,2-Zimmer Apartment im Thuringer Hof,1,231768189,Entire home/apt,150.000,2019-02-14 06:12:33,2019-02-14 06:12:33
31163390,Spacious 2 room flat in Neukölln near ringbahn,2,6366832,Entire home/apt,90.000,2019-01-02 07:44:29,2019-01-02 07:44:29
31165067,2 Apartments next to each other for big groups,1,190957759,Entire home/apt,279.000,2019-03-17 05:01:26,2019-03-17 05:01:26
31167428,Gemütliches Apartment in Berlin/Rosenthaler Platz,2,54377152,Entire home/apt,50.000,2021-11-13 15:53:16,2021-11-13 15:53:16
31167826,Berlin - wie zuhause,6,232966616,Entire home/apt,54.000,2019-03-03 16:18:13,2019-03-03 16:18:13
31170463,Cosy studio in the heart of Charlottenburg,1,224691394,Entire home/apt,59.000,2018-12-25 02:54:39,2018-12-25 02:54:39
31171455,A stylish apartment in the center of true Berlin,1,47702685,Entire home/apt,75.000,2018-12-24 02:07:21,2018-12-24 02:07:21
31172381,Cozy Studio for two near the Palace Charlottenburg,1,224691394,Entire home/apt,58.000,2019-01-08 09:47:40,2019-01-08 09:47:40
31173070,Fantastic SPACIOUS apartment in trendy MITTE area,3,4942666,Entire home/apt,90.000,2020-08-31 16:05:25,2020-08-31 16:05:25
31181847,Connected Apartment for up to 14 people Kreuzberg,1,190957759,Entire home/apt,304.000,2019-03-30 09:51:29,2019-03-30 09:51:29
31182753,Beautiful room w. balcony in trendy Friedrichshain,5,2366721,Entire home/apt,41.000,2018-12-23 07:08:59,2018-12-23 07:08:59
31183483,"MARY'S, ruhige 2-Zimmer FeWo in Friedenau",1,8358940,Entire home/apt,65.000,2019-03-10 05:18:55,2019-03-10 05:18:55
31186633,Ro y Jo,7,17672106,Entire home/apt,75.000,2018-12-25 19:04:22,2018-12-25 19:04:22
31199156,Miniloft Kreuzberg Apartment Hotel: Einfach studio,2,342965,Entire home/apt,143.000,2019-03-29 14:16:59,2019-03-29 14:16:59
31200492,Private room in a cute Berlin apartment,1,40888163,Private room,30.000,2019-02-15 15:02:42,2019-02-15 15:02:42
31202682,Nice  Flat  in Kiez Area! next  to  S-Bahn and Bus,3,86996646,Entire home/apt,60.000,2021-05-21 04:39:04,2021-05-21 04:39:04
31210757,"♥ Großes, gemütliches Hausboot mit Kamin ♥",1,164998040,Entire home/apt,165.000,2019-01-13 17:04:47,2019-01-13 17:04:47
31229640,Berliner Wohnung mit bester Anbindung / 4 Personen,5,118789996,Entire home/apt,48.000,2019-01-25 01:19:51,2019-01-25 01:19:51
31229924,Nähe Schönefeld Airport Berlin,7,219826586,Private room,30.000,2018-12-27 21:59:57,2018-12-27 21:59:57
31232383,Kleines Appartement in Kreuzberg 36,2,233629381,Entire home/apt,65.000,2018-12-29 01:56:30,2018-12-29 01:56:30
31237420,Spacious apartment in the best location in Berlin,1,68585977,Entire home/apt,80.000,2019-01-28 19:44:57,2019-01-28 19:44:57
31246982,Romantic Style Apartment Berlin Alexanderplatz,3,2569632,Entire home/apt,113.000,2019-02-24 07:05:43,2019-02-24 07:05:43
31247412,Cozy Room with TV  near Messe Nord/ICC Kantstraße,2,32750290,Private room,35.000,2019-01-10 02:18:21,2019-01-10 02:18:21
31247609,Cosy and large room in Neukölln,14,52913342,Private room,36.000,2019-01-15 10:17:21,2019-01-15 10:17:21
31248515,RomanticStyle Apartment Berlin Alexanderplatz,3,2569632,Entire home/apt,114.000,2019-03-13 14:21:43,2019-03-13 14:21:43
31251453,Großes Haus mit Garten in Berlin (Zentrumnähe),2,233663426,Entire home/apt,169.000,2019-04-25 03:25:04,2019-04-25 03:25:04
31251971,Luxury Apartment Berlin Friedrichshain/Alt-Stralau,3,95521720,Entire home/apt,233.000,2019-05-09 03:16:37,2019-05-09 03:16:37
31253177,Cozy room in Prenzlauerberg,2,26143940,Private room,45.000,2019-02-23 06:26:43,2019-02-23 06:26:43
31256397,Zimmer in sympathischem Künstlerhaus,2,2354578,Private room,35.000,2019-04-03 13:59:07,2019-04-03 13:59:07
31259693,Berlin nah am Zentrum dennoch ruhig.,2,233890775,Shared room,15.000,2019-01-09 20:29:00,2019-01-09 20:29:00
31263278,MODERN. CLEAN. COSY. & FREE PARKING & FAST WIFI,1,233927295,Shared room,90.000,2019-01-05 16:39:25,2019-01-05 16:39:25
31268314,"Big, furnished room in beautiful Schöneberg",2,6063739,Private room,35.000,2019-01-06 07:27:00,2019-01-06 07:27:00
31273788,Cosy room in 3-room apartment in Kreuzberg,2,70456849,Private room,25.000,2019-02-27 10:22:56,2019-02-27 10:22:56
31277925,Berlin Central Room 4 Rent,2,13270626,Private room,50.000,2019-03-06 00:26:14,2019-03-06 00:26:14
31278156,❤️ Central Spacious Double Room ❤️,3,172306339,Private room,40.000,2019-08-30 14:53:04,2019-08-30 14:53:04
31278404,RomanticStyle Apartment Berlin near Alexanderplatz,2,2569632,Entire home/apt,132.000,2019-06-30 14:40:31,2019-06-30 14:40:31
31280038,Nice Room in Nöldnerplatz,4,234077728,Private room,31.000,2021-11-08 10:40:22,2021-11-08 10:40:22
31281812,Room in Neukölln,10,4222180,Private room,22.000,2021-11-16 17:51:31,2021-11-16 17:51:31
31282429,Beautiful apartment in trendy area near quiet park,60,75759783,Entire home/apt,72.000,2020-09-17 08:02:37,2020-09-17 08:02:37
31285929,Charming large flat in up-and-coming Wedding,3,32980061,Entire home/apt,100.000,2019-01-16 23:48:56,2019-01-16 23:48:56
31297828,3 Apartments | 21 People | 1 floor | Kreuzberg,1,190957759,Entire home/apt,546.000,2019-02-13 18:23:01,2019-02-13 18:23:01
31303101,1 Price with up to 8 Guest,2,133200232,Entire home/apt,250.000,2019-05-18 07:03:04,2019-05-18 07:03:04
31303573,Unique design Loft in Berlin-Mitte,3,52873071,Entire home/apt,90.000,2018-12-26 20:12:32,2018-12-26 20:12:32
31305593,Dein Abenteuer in Berlin mit allem Comfort,2,38463106,Entire home/apt,39.000,2019-10-18 07:16:04,2019-10-18 07:16:04
31312039,Ruhiges Zimmer in Berlin-Mitte,2,234280081,Private room,50.000,2019-01-24 04:19:54,2019-01-24 04:19:54
31315082,Big room for singles/couples in Moabit.,2,234393112,Entire home/apt,30.000,2019-01-13 08:31:59,2019-01-13 08:31:59
31322068,townhouse in the center of Berlin with garden,5,16452363,Entire home/apt,190.000,2019-07-01 18:19:01,2019-07-01 18:19:01
31323669,Gemütliches Zimmer in Moabit,1,47641026,Private room,25.000,2018-12-25 20:14:38,2018-12-25 20:14:38
31324837,Beautiful room with private balcony,2,8599516,Private room,40.000,2020-02-20 02:48:49,2020-02-20 02:48:49
31327468,"Nach aufregendem Tag,  gemütliche ruhige Nacht",2,234510969,Entire home/apt,78.000,2019-12-17 23:13:55,2019-12-17 23:13:55
31329399,94m2 residential flat - perfect to explore,5,12503130,Entire home/apt,70.000,2019-01-17 12:47:20,2019-01-17 12:47:20
31334553,Charming room at Helmholtzplatz,65,234578236,Private room,17.000,2021-10-28 04:47:06,2021-10-28 04:47:06
31340113,Cozy Room in PBerg - 15 min to Alexanderplatz,3,110171661,Private room,25.000,2019-01-14 18:42:52,2019-01-14 18:42:52
31344778,Spacious apartment in the heart of Friedrichshain,4,20722706,Entire home/apt,120.000,2019-06-14 17:12:39,2019-06-14 17:12:39
31345124,lively Mitte/Prenzl Brg/Rosenthaler Plz/quiet flat,64,2217,Entire home/apt,48.000,2019-01-15 21:12:17,2019-01-15 21:12:17
31347512,2 Zimmer 50m2 Altbau Wohnung Berlin,7,2901026,Entire home/apt,40.000,2021-11-10 16:28:05,2021-11-10 16:28:05
31347829,Cozy private room in Prenzlauer Berg,2,40677262,Private room,42.000,2019-01-11 08:17:28,2019-01-11 08:17:28
31352468,柏林好房出租,2,234753937,Private room,12.000,2021-10-26 02:00:45,2021-10-26 02:00:45
31352751,Cosy PrivateRoom in a 2 rooms shared apartment.,2,190073525,Private room,60.000,2019-06-05 13:38:33,2019-06-05 13:38:33
31356953,Private Room in North-Neukölln,3,234800552,Private room,38.000,2019-01-24 13:30:38,2019-01-24 13:30:38
31357158,"Stilvoll, ruhig & zentral in Prenzlauer Berg",2,7214537,Private room,50.000,2019-02-05 06:40:07,2019-02-05 06:40:07
31358081,"Be Home at 364.Berlin,our Backyard is Viktoriapark",1,5459494,Private room,45.000,2019-01-14 12:46:15,2019-01-14 12:46:15
