LISTING_ID,LISTING_NAME,LISTING_URL,ROOM_TYPE,MINIMUM_NIGHTS,HOST_ID,PRICE_STR,CREATED_AT,UPDATED_AT
22053573,Cozy appartment in FHain,https://www.airbnb.com/rooms/22053573,Entire home/apt,10,5030860,$30.00,2021-10-31 03:49:40,2021-10-31 03:49:40
22053941,1-room appartment near potsdamer platz,https://www.airbnb.com/rooms/22053941,Entire home/apt,2,161079051,$55.00,2018-03-23 14:58:00,2018-03-23 14:58:00
22057083,Lovely Apartment in the center of Berlin,https://www.airbnb.com/rooms/22057083,Entire home/apt,1,12957830,$50.00,2017-12-20 23:02:12,2017-12-20 23:02:12
22057828,Top floor at Maybachufer,https://www.airbnb.com/rooms/22057828,Private room,3,36258305,$45.00,2021-11-04 20:30:47,2021-11-04 20:30:47
22057892,Beautiful Maisonette in the ❤️ of Berlin,https://www.airbnb.com/rooms/22057892,Entire home/apt,4,161112400,$60.00,2017-12-21 12:51:26,2017-12-21 12:51:26
22057996,"Central, cozy flat in Friedrichshain",https://www.airbnb.com/rooms/22057996,Entire home/apt,3,161112787,$130.00,2017-12-26 15:38:17,2017-12-26 15:38:17
22058561,Beautiful Room in Prenzlauerberg,https://www.airbnb.com/rooms/22058561,Shared room,10,58956148,$25.00,2017-12-23 12:21:24,2017-12-23 12:21:24
22059134,"Cozy, spacious room, close to airport SXF",https://www.airbnb.com/rooms/22059134,Private room,1,161122393,$28.00,2018-01-02 15:14:05,2018-01-02 15:14:05
22059898,Mein bescheidenes Zimmer,https://www.airbnb.com/rooms/22059898,Private room,1,161127590,$50.00,2021-10-30 08:00:27,2021-10-30 08:00:27
22060099,Room in quiet and clean flat above Tiergarten,https://www.airbnb.com/rooms/22060099,Private room,1,161130903,$25.00,2018-03-19 04:58:30,2018-03-19 04:58:30
22060183,Best area best preis! Cat included!!,https://www.airbnb.com/rooms/22060183,Entire home/apt,1,21039758,$20.00,2021-11-18 18:33:06,2021-11-18 18:33:06
22060917,Cute & cosy apartment in the heart of Kreuzkölln,https://www.airbnb.com/rooms/22060917,Entire home/apt,1,161137873,$30.00,2021-10-28 13:15:44,2021-10-28 13:15:44
22061499,Cosy private room in Neukölln's Schillerkiez!,https://www.airbnb.com/rooms/22061499,Private room,2,17682045,$35.00,2018-04-30 19:09:01,2018-04-30 19:09:01
22062195,Paradiso Comfy Room 4 the Special You Top Location,https://www.airbnb.com/rooms/22062195,Private room,3,42177679,$40.00,2017-11-27 15:56:20,2017-11-27 15:56:20
22066217,"Cozy room, huge flat, top location (P-Berg)",https://www.airbnb.com/rooms/22066217,Private room,7,23786017,$35.00,2017-12-06 01:40:37,2017-12-06 01:40:37
22072894,Charmante 1-Zi. Wohnung im Wedding,https://www.airbnb.com/rooms/22072894,Entire home/apt,3,22917118,$40.00,2017-12-26 10:16:22,2017-12-26 10:16:22
22073925,22sqm Room in Berlin! Well connected.,https://www.airbnb.com/rooms/22073925,Private room,4,48117755,$25.00,2018-01-03 02:08:24,2018-01-03 02:08:24
22074809,Cozy and central Flat in Wedding,https://www.airbnb.com/rooms/22074809,Entire home/apt,4,45251393,$39.00,2017-12-15 19:32:33,2017-12-15 19:32:33
22075653,Luxury Penthouse downtown near government district,https://www.airbnb.com/rooms/22075653,Entire home/apt,5,102979040,$696.00,2018-05-15 06:06:39,2018-05-15 06:06:39
22075801,Perfect location! 1-room apt Nollendorfplatz (1),https://www.airbnb.com/rooms/22075801,Entire home/apt,4,161264668,$50.00,2018-01-01 02:33:20,2018-01-01 02:33:20
22077707,FAB Flat for 6 in Neukölln/ 3BR / 2Bath.,https://www.airbnb.com/rooms/22077707,Entire home/apt,5,102461,$352.00,2018-02-28 17:25:53,2018-02-28 17:25:53
22078780,Berlin-Neukölln :bigroom/niceroomates/perfectspot,https://www.airbnb.com/rooms/22078780,Private room,3,161285882,$25.00,2017-12-06 20:54:26,2017-12-06 20:54:26
22084592,Berlins Herz Mitte - neue 3-Zimmerwohnung,https://www.airbnb.com/rooms/22084592,Entire home/apt,1,34853890,$35.00,2021-10-31 13:30:23,2021-10-31 13:30:23
22091594,Gemütliches Zimmer mit Balkon in Neukölln,https://www.airbnb.com/rooms/22091594,Private room,4,4931186,$25.00,2017-12-03 17:12:43,2017-12-03 17:12:43
22092695,Spacious + bright room Neukölln!,https://www.airbnb.com/rooms/22092695,Private room,3,6667247,$24.00,2017-12-25 05:52:48,2017-12-25 05:52:48
22093178,Cozy Baume,https://www.airbnb.com/rooms/22093178,Private room,1,161396202,$70.00,2021-11-09 10:40:26,2021-11-09 10:40:26
22093747,Zimmer in Zweier WG im schönen Prenzel-Mitte,https://www.airbnb.com/rooms/22093747,Private room,2,35310069,$39.00,2017-12-31 08:19:23,2017-12-31 08:19:23
22095791,Cosy room with wintergarten central near Hbf.,https://www.airbnb.com/rooms/22095791,Private room,2,161409294,$29.00,2017-12-15 19:48:55,2017-12-15 19:48:55
22096336,Cute and quiet Apartment in Neukölln,https://www.airbnb.com/rooms/22096336,Entire home/apt,3,161416639,$70.00,2017-11-30 23:47:34,2017-11-30 23:47:34
22097190,Cozy family friendly home ♥ Great Kitchen!,https://www.airbnb.com/rooms/22097190,Entire home/apt,4,4322768,$60.00,2017-12-28 05:12:24,2017-12-28 05:12:24
22098706,Wedding: gemütliche 40qm 1-Zimmerwohnung,https://www.airbnb.com/rooms/22098706,Entire home/apt,6,27890784,$50.00,2017-12-29 03:15:48,2017-12-29 03:15:48
22099180,80qm Altbau im beliebten Bergmannkiez,https://www.airbnb.com/rooms/22099180,Entire home/apt,3,160184461,$41.00,2017-12-28 08:41:18,2017-12-28 08:41:18
22099371,Shortterm appartment in Kreuzberg (8 days),https://www.airbnb.com/rooms/22099371,Entire home/apt,7,158929328,$29.00,2017-12-21 16:46:21,2017-12-21 16:46:21
22100349,Bright flat in the heart of Schillerkiez,https://www.airbnb.com/rooms/22100349,Entire home/apt,2,8486798,$73.00,2017-12-12 06:48:40,2017-12-12 06:48:40
22101742,Cosy room in shared flat,https://www.airbnb.com/rooms/22101742,Private room,2,2327731,$12.00,2021-10-30 05:23:58,2021-10-30 05:23:58
22103013,Gemütlich Wohnung,https://www.airbnb.com/rooms/22103013,Entire home/apt,7,153553069,$25.00,2021-11-09 19:06:34,2021-11-09 19:06:34
22103839,Stylish 2 bedroom Altbau in the heart of Berlin,https://www.airbnb.com/rooms/22103839,Entire home/apt,10,6666610,$66.00,2018-08-26 22:58:13,2018-08-26 22:58:13
22104008,3 Zimmer im Herzen Friedrichshains !!!,https://www.airbnb.com/rooms/22104008,Entire home/apt,4,129027516,$100.00,2017-12-27 07:15:53,2017-12-27 07:15:53
22104253,Apartment in Neukölln,https://www.airbnb.com/rooms/22104253,Entire home/apt,5,44976207,$18.00,2017-12-26 02:22:21,2017-12-26 02:22:21
22110091,Beautiful old style Apartment in Schöneberg,https://www.airbnb.com/rooms/22110091,Private room,1,149512212,$65.00,2021-10-23 08:23:03,2021-10-23 08:23:03
22110197,Gästehaus nähe Flughafen Schönefeld,https://www.airbnb.com/rooms/22110197,Entire home/apt,3,161525311,$26.00,2017-12-12 02:28:48,2017-12-12 02:28:48
22112131,Perfect position! 2-r apt. at Nollendorfplatz (10),https://www.airbnb.com/rooms/22112131,Entire home/apt,92,161264668,$48.00,2017-12-14 03:35:23,2017-12-14 03:35:23
22113230,Dein außergewöhnliches Zuhause auf Zeit,https://www.airbnb.com/rooms/22113230,Entire home/apt,30,161548920,$69.00,2018-10-04 08:05:19,2018-10-04 08:05:19
22113602,Nice Apartment between Mitte and Kreuzberg.,https://www.airbnb.com/rooms/22113602,Entire home/apt,3,157253023,$60.00,2017-12-29 16:37:20,2017-12-29 16:37:20
22113980,"Central, Lovely, Relaxed Room in Kreuzberg",https://www.airbnb.com/rooms/22113980,Private room,2,90931124,$19.00,2017-12-05 05:46:50,2017-12-05 05:46:50
22118984,Cosy room to stay,https://www.airbnb.com/rooms/22118984,Private room,3,149151975,$15.00,2021-11-19 08:39:45,2021-11-19 08:39:45
22119769,Hidden treasure of Sonnenallee room+garden,https://www.airbnb.com/rooms/22119769,Private room,1,161596791,$40.00,2017-12-13 17:38:20,2017-12-13 17:38:20
22121370,"Helles Zimmer,4.OG Altbau, minimalistischer Stil",https://www.airbnb.com/rooms/22121370,Private room,2,55642741,$20.00,2017-12-29 06:03:08,2017-12-29 06:03:08
22123296,Private room in Berlin Friedrichshain,https://www.airbnb.com/rooms/22123296,Private room,7,152172436,$18.00,2017-11-25 21:47:24,2017-11-25 21:47:24
22133354,Panorama-Studio-Appartment am Fernsehturm,https://www.airbnb.com/rooms/22133354,Entire home/apt,3,119271553,$60.00,2021-11-01 10:10:20,2021-11-01 10:10:20
22135091,Cosy room at Bergmannkiez,https://www.airbnb.com/rooms/22135091,Private room,3,108463568,$25.00,2017-12-25 18:56:43,2017-12-25 18:56:43
22144255,Cosy room in shared flat in the center of Berlin,https://www.airbnb.com/rooms/22144255,Private room,2,17507038,$35.00,2017-12-29 21:31:44,2017-12-29 21:31:44
22145177,Cozy room in multiculti Neukölln,https://www.airbnb.com/rooms/22145177,Private room,1,122559748,$20.00,2017-12-01 05:31:48,2017-12-01 05:31:48
22145927,Appartment in the Heart of Berlin,https://www.airbnb.com/rooms/22145927,Entire home/apt,2,25673750,$80.00,2021-10-23 05:19:56,2021-10-23 05:19:56
22146689,Cozy room close to F'hain in quiet area,https://www.airbnb.com/rooms/22146689,Private room,1,20549586,$26.00,2018-02-01 08:52:46,2018-02-01 08:52:46
22147952,Beautiful design apartment  close to Berlin Wall,https://www.airbnb.com/rooms/22147952,Entire home/apt,2,6506688,$125.00,2018-03-06 06:39:02,2018-03-06 06:39:02
22154155,Tiny House in Berlin-Weissensee,https://www.airbnb.com/rooms/22154155,Entire home/apt,1,161792772,$55.00,2018-03-30 04:27:53,2018-03-30 04:27:53
22155441,Cozy and well-lit room in Kreuzberg,https://www.airbnb.com/rooms/22155441,Private room,5,8612607,$30.00,2021-10-29 14:03:18,2021-10-29 14:03:18
22161430,Zuhause in Berlin,https://www.airbnb.com/rooms/22161430,Entire home/apt,3,161822094,$39.00,2021-11-06 19:44:47,2021-11-06 19:44:47
22162892,Easy living,https://www.airbnb.com/rooms/22162892,Entire home/apt,4,154315544,$55.00,2017-12-30 23:46:01,2017-12-30 23:46:01
22162940,Apartments im Hostel am Schäfersee_07,https://www.airbnb.com/rooms/22162940,Entire home/apt,2,73158,$60.00,2017-12-23 07:04:54,2017-12-23 07:04:54
22168398,Herzlich Willkommen im ruhig-grünsten Teil Berlins,https://www.airbnb.com/rooms/22168398,Entire home/apt,2,67242547,$55.00,2017-12-28 17:44:40,2017-12-28 17:44:40
22168889,Your Own Apartment in Neukölln!,https://www.airbnb.com/rooms/22168889,Private room,5,62614252,$80.00,2017-12-27 04:02:29,2017-12-27 04:02:29
22169921,Quiet flat in Neukölln,https://www.airbnb.com/rooms/22169921,Entire home/apt,5,125281978,$85.00,2017-12-30 12:58:23,2017-12-30 12:58:23
22171815,Private room in spacious apartment next to Zoo,https://www.airbnb.com/rooms/22171815,Private room,2,147416475,$18.00,2018-01-30 13:18:57,2018-01-30 13:18:57
22171922,Designer Flat in Schoneberg-Wilmesdorf,https://www.airbnb.com/rooms/22171922,Entire home/apt,7,55521033,$300.00,2021-11-13 16:07:32,2021-11-13 16:07:32
22173094,Cosy Loft for Couple or Family (12 months lease),https://www.airbnb.com/rooms/22173094,Entire home/apt,90,14680085,$59.00,2021-11-04 13:14:38,2021-11-04 13:14:38
22174691,"Wohnung ""Marie"" in Villa im Weltkulturerbe Potsdam",https://www.airbnb.com/rooms/22174691,Entire home/apt,7,161985915,$170.00,2018-04-02 17:39:10,2018-04-02 17:39:10
22181575,Bright & spacious 62 qm flat w balcony in Neukölln,https://www.airbnb.com/rooms/22181575,Entire home/apt,3,162051955,$82.00,2018-07-03 01:20:26,2018-07-03 01:20:26
22182082,Place with a view next to all the main attractions,https://www.airbnb.com/rooms/22182082,Shared room,1,162056711,$9.00,2017-12-10 05:16:10,2017-12-10 05:16:10
22183159,Sleeplikehome Apartment 2 Lychenerstraße,https://www.airbnb.com/rooms/22183159,Entire home/apt,2,162067080,$99.00,2017-12-31 21:48:49,2017-12-31 21:48:49
22183198,Spacious Studio Apartment in City Center,https://www.airbnb.com/rooms/22183198,Entire home/apt,2,138199921,$78.00,2018-05-13 13:01:56,2018-05-13 13:01:56
22183259,Goethestr- 2BR beauty at Savignyplatz,https://www.airbnb.com/rooms/22183259,Entire home/apt,3,162068327,$99.00,2018-07-22 15:16:31,2018-07-22 15:16:31
22183309,Charming Flat in Central Berlin,https://www.airbnb.com/rooms/22183309,Entire home/apt,4,10257128,$70.00,2017-12-22 09:41:20,2017-12-22 09:41:20
22183327,Bright and spacious flat in the heart of Neukölln,https://www.airbnb.com/rooms/22183327,Entire home/apt,8,9404220,$50.00,2019-12-26 10:41:15,2019-12-26 10:41:15
22183340,"Helles, gemütliches Zimmer in Berlin-Wedding/Mitte",https://www.airbnb.com/rooms/22183340,Private room,3,3281586,$20.00,2018-01-16 13:52:24,2018-01-16 13:52:24
22183775,Urban jungle in the heart of Berlin,https://www.airbnb.com/rooms/22183775,Entire home/apt,2,47560915,$60.00,2017-12-21 19:52:47,2017-12-21 19:52:47
22183780,Central Appartment with a perfect view,https://www.airbnb.com/rooms/22183780,Entire home/apt,1,162057242,$40.00,2021-11-06 19:19:20,2021-11-06 19:19:20
22184298,"Cozy apartment, in calm and central Friedrichshain",https://www.airbnb.com/rooms/22184298,Entire home/apt,14,104030453,$51.00,2021-11-05 19:55:24,2021-11-05 19:55:24
22184483,Privat room in a cozy Attic,https://www.airbnb.com/rooms/22184483,Private room,20,51670549,$29.00,2018-01-08 21:48:12,2018-01-08 21:48:12
22184523,Berlin-Charlottenburg Stylish & Modern Studio Flat,https://www.airbnb.com/rooms/22184523,Entire home/apt,92,162080060,$75.00,2018-01-25 07:34:24,2018-01-25 07:34:24
22186806,Gemütliche 2 Zimmer Wohnung im Schillerkiez,https://www.airbnb.com/rooms/22186806,Entire home/apt,1,94155228,$55.00,2017-12-09 23:08:59,2017-12-09 23:08:59
22187727,"Cozy, calm and well-located flat in Neukölln",https://www.airbnb.com/rooms/22187727,Entire home/apt,1,32739161,$80.00,2021-10-25 07:55:32,2021-10-25 07:55:32
22190551,Coole Altbauwohnung in Kreuzberg,https://www.airbnb.com/rooms/22190551,Entire home/apt,2,29394056,$75.00,2017-12-21 10:14:22,2017-12-21 10:14:22
22191560,Spacious Rooftop Apartment,https://www.airbnb.com/rooms/22191560,Entire home/apt,3,63916127,$75.00,2018-03-01 10:08:21,2018-03-01 10:08:21
22195977,2. Room in Berlin,https://www.airbnb.com/rooms/22195977,Private room,2,75776324,$24.00,2018-12-30 04:59:56,2018-12-30 04:59:56
22197279,Appartement an der Elsterbrücke,https://www.airbnb.com/rooms/22197279,Entire home/apt,2,114808337,$110.00,2017-12-12 11:39:31,2017-12-12 11:39:31
22198401,Cozy apartment in the heart of Berlin-Wedding,https://www.airbnb.com/rooms/22198401,Entire home/apt,5,8278753,$19.00,2017-12-15 04:31:22,2017-12-15 04:31:22
22199417,Beautiful Park Apartment for up to 4 Guests,https://www.airbnb.com/rooms/22199417,Entire home/apt,1,143758834,$90.00,2018-02-21 11:37:29,2018-02-21 11:37:29
22200375,Willkommen in der Hauptstadt,https://www.airbnb.com/rooms/22200375,Entire home/apt,7,92079406,$34.00,2017-12-31 23:15:10,2017-12-31 23:15:10
22200415,FLEURIE mit großem Balkon im ruhigen Hof / Zentrum,https://www.airbnb.com/rooms/22200415,Entire home/apt,30,1199044,$74.00,2018-06-24 23:49:24,2018-06-24 23:49:24
22200472,Sunny Apartment with Balcony in central Kreuzberg,https://www.airbnb.com/rooms/22200472,Entire home/apt,5,15364916,$74.00,2021-11-08 10:55:32,2021-11-08 10:55:32
22202200,Perfect location and functional flat,https://www.airbnb.com/rooms/22202200,Entire home/apt,3,28236835,$55.00,2018-02-07 12:23:33,2018-02-07 12:23:33
22202484,Fußläufig zum Alexanderplatz,https://www.airbnb.com/rooms/22202484,Private room,6,130860321,$21.00,2018-01-08 18:29:47,2018-01-08 18:29:47
22202874,Cozy room 5 min walk from Checkpoint Charlie,https://www.airbnb.com/rooms/22202874,Private room,4,162242482,$27.00,2018-01-03 16:03:37,2018-01-03 16:03:37
22203325,Cosy room in nice neighborhood,https://www.airbnb.com/rooms/22203325,Private room,6,67060786,$14.00,2021-11-18 05:29:20,2021-11-18 05:29:20
22204392,Gemütlich zentral und familiengeeignet,https://www.airbnb.com/rooms/22204392,Entire home/apt,3,5780327,$35.00,2018-03-22 16:15:59,2018-03-22 16:15:59
22205352,NEOX,https://www.airbnb.com/rooms/22205352,Entire home/apt,5,162261801,$50.00,2018-01-14 20:41:51,2018-01-14 20:41:51
22216304,Sleeplikehome Apartment I Lychenerstraße,https://www.airbnb.com/rooms/22216304,Entire home/apt,2,162067080,$173.00,2020-02-06 02:26:58,2020-02-06 02:26:58
22217359,helle 2-Zimmer-Wohnung mit Balkon nähe Rehberge,https://www.airbnb.com/rooms/22217359,Entire home/apt,2,162345707,$80.00,2018-07-18 01:07:38,2018-07-18 01:07:38
22217844,SC 1 Cozy Family & Business Flair - IDEAL LONGTERM,https://www.airbnb.com/rooms/22217844,Entire home/apt,1,155105708,$345.00,2017-12-11 18:39:59,2017-12-11 18:39:59
22217946,Cosy spacious flat in the heart of Friedrichshain,https://www.airbnb.com/rooms/22217946,Entire home/apt,7,134486558,$85.00,2017-12-19 16:17:03,2017-12-19 16:17:03
22218048,SC 2 Cozy Family & Business Flair - IDEAL LONGTERM,https://www.airbnb.com/rooms/22218048,Entire home/apt,1,155105708,$190.00,2017-12-18 00:19:12,2017-12-18 00:19:12
22220482,"Studio Apartment, 20 min from city centre",https://www.airbnb.com/rooms/22220482,Entire home/apt,1,60868380,$10.00,2017-12-17 06:20:59,2017-12-17 06:20:59
22221194,"Cozy apartment on Sonnenallee, Neukölln",https://www.airbnb.com/rooms/22221194,Entire home/apt,2,9508039,$60.00,2018-01-13 14:24:06,2018-01-13 14:24:06
22226936,"Cosy Flat, Perfect for Couples",https://www.airbnb.com/rooms/22226936,Entire home/apt,3,96812357,$70.00,2017-12-24 22:57:20,2017-12-24 22:57:20
22227194,Small but modern studio in Kreuzberg 36,https://www.airbnb.com/rooms/22227194,Private room,4,162414627,$50.00,2018-03-09 05:54:25,2018-03-09 05:54:25
22227950,Privatzimmer mit gemütlichem Hochbett und Couch,https://www.airbnb.com/rooms/22227950,Private room,1,83583952,$45.00,2021-10-26 11:25:36,2021-10-26 11:25:36
22228066,4 Zimmer Apartment KURFÜRSTENDAMM / BERLIN,https://www.airbnb.com/rooms/22228066,Entire home/apt,2,107225679,$129.00,2018-08-05 05:05:44,2018-08-05 05:05:44
22230047,Two lovely rooms in Berlin-Friedrichshain,https://www.airbnb.com/rooms/22230047,Entire home/apt,3,100140151,$44.00,2018-02-18 12:04:11,2018-02-18 12:04:11
22234500,Christina,https://www.airbnb.com/rooms/22234500,Private room,2,9418733,$40.00,2021-10-21 19:37:38,2021-10-21 19:37:38
22235124,Great 3 rooms Apartment,https://www.airbnb.com/rooms/22235124,Entire home/apt,1,80847258,$42.00,2018-01-30 04:44:00,2018-01-30 04:44:00
22235689,Cozy room in Mitte,https://www.airbnb.com/rooms/22235689,Private room,1,67891464,$33.00,2021-11-13 02:19:42,2021-11-13 02:19:42
22237650,Perfekte Unterkunft für Familien,https://www.airbnb.com/rooms/22237650,Private room,4,677856,$60.00,2021-11-11 14:15:30,2021-11-11 14:15:30
22238714,Big cozy room in Berlin-Moabit,https://www.airbnb.com/rooms/22238714,Private room,2,65993582,$30.00,2017-12-26 06:42:34,2017-12-26 06:42:34
22239730,Helle Wohnung am Potsdamer Platz,https://www.airbnb.com/rooms/22239730,Entire home/apt,3,66612202,$60.00,2017-12-25 22:45:50,2017-12-25 22:45:50
22241521,Gemütliche Wohnung im Prenzlauer Berg,https://www.airbnb.com/rooms/22241521,Entire home/apt,4,61053385,$85.00,2017-12-13 19:39:31,2017-12-13 19:39:31
22241562,Zentrale ruhige Wohnung in Berlin Pankow,https://www.airbnb.com/rooms/22241562,Entire home/apt,3,140739823,$141.00,2018-02-09 03:25:22,2018-02-09 03:25:22
22242698,Tolles DG  zentral und ruhig in Berlin Pankow,https://www.airbnb.com/rooms/22242698,Entire home/apt,3,140739823,$163.00,2017-12-22 11:10:22,2017-12-22 11:10:22
