status_id,race_id,driver_id,constructor_id,result_id,grid,position_order,points,laps,fastest_lap_time,fastest_lap_speed,lap_time,lap_milliseconds,lap_number,fastest_lap,position,rank,status_desc,position_desc
25,578,197,202,14229,13,22,0.0,37,,,,,17,,,,Overheating,retired
69,578,275,37,14230,26,23,0.0,23,,,,,10,,,,Fuel system,retired
5,578,232,3,14231,15,24,0.0,22,,,,,20,,,,Engine,retired
8,578,187,63,14232,10,25,0.0,19,,,,,18,,,,Clutch,retired
21,578,230,37,14233,7,26,0.0,16,,,,,9,,,,Radiator,retired
81,578,290,56,14234,0,27,0.0,0,,,,,30,,,,Did not qualify,failed to qualify
81,578,289,26,14235,0,28,0.0,0,,,,,22,,,,Did not qualify,failed to qualify
62,579,223,6,14244,2,9,0.0,25,,,,,11,,,,Not classified,not classified
3,579,243,26,14245,9,10,0.0,25,,,,,22,,,,Accident,retired
3,579,250,34,14246,14,11,0.0,25,,,,,8,,,,Accident,retired
3,579,252,202,14247,8,12,0.0,23,,,,,16,,,,Accident,retired
22,579,238,32,14248,12,13,0.0,23,,,,,5,,,,Suspension,retired
7,579,295,57,14249,19,14,0.0,20,,,,,31,,,,Transmission,retired
62,579,296,26,14250,22,15,0.0,18,,,,,23,,,,Not classified,not classified
22,579,207,73,14251,4,16,0.0,16,,,,,27,,,,Suspension,retired
69,579,276,66,14252,23,17,0.0,7,,,,,14,,,,Fuel system,retired
3,579,231,64,14253,3,18,0.0,6,,,,,24,,,,Accident,retired
5,579,222,25,14254,13,19,0.0,3,,,,,3,,,,Engine,retired
3,579,288,67,14255,17,20,0.0,3,,,,,28,,,,Accident,retired
3,579,178,64,14256,20,21,0.0,3,,,,,25,,,,Accident,retired
3,579,221,25,14257,7,22,0.0,1,,,,,4,,,,Accident,retired
54,579,290,56,14258,21,23,0.0,1,,,,,30,,,,Withdrew,retired
54,579,232,3,14259,25,24,0.0,1,,,,,20,,,,Withdrew,retired
3,579,182,6,14260,1,25,0.0,0,,,,,12,,,,Accident,retired
54,579,224,1,14261,26,26,0.0,0,,,,,1,,,,Withdrew,withdrew
3,580,288,67,14271,16,10,0.0,66,,,,,28,,,,Accident,retired
3,580,231,64,14272,11,11,0.0,63,,,,,24,,,,Accident,retired
36,580,178,64,14273,18,12,0.0,61,,,,,26,,,,Wheel,retired
3,580,230,37,14274,5,13,0.0,48,,,,,9,,,,Accident,retired
3,580,252,202,14275,2,14,0.0,39,,,,,16,,,,Accident,retired
3,580,223,6,14276,17,15,0.0,36,,,,,11,,,,Accident,retired
20,580,187,63,14277,6,16,0.0,36,,,,,18,,,,Spun off,retired
44,580,207,73,14278,13,17,0.0,9,,,,,27,,,,Oil leak,retired
3,580,197,202,14279,3,18,0.0,0,,,,,17,,,,Accident,retired
81,580,172,3,14280,0,19,0.0,0,,,,,21,,,,Did not qualify,failed to qualify
81,580,232,3,14281,0,20,0.0,0,,,,,20,,,,Did not qualify,failed to qualify
81,580,289,75,14282,0,21,0.0,0,,,,,23,,,,Did not qualify,failed to qualify
81,580,276,66,14283,0,22,0.0,0,,,,,14,,,,Did not qualify,failed to qualify
81,580,295,57,14284,0,23,0.0,0,,,,,31,,,,Did not qualify,failed to qualify
81,580,297,64,14285,0,24,0.0,0,,,,,25,,,,Did not qualify,failed to qualify
81,580,275,37,14286,0,25,0.0,0,,,,,10,,,,Did not qualify,failed to qualify
81,580,290,56,14287,0,26,0.0,0,,,,,30,,,,Did not qualify,failed to qualify
22,581,296,75,14300,22,13,0.0,57,,,,,22,,,,Suspension,retired
23,581,230,37,14301,3,14,0.0,54,,,,,9,,,,Brakes,retired
23,581,235,32,14302,16,15,0.0,52,,,,,6,,,,Brakes,retired
23,581,238,32,14303,14,16,0.0,36,,,,,5,,,,Brakes,retired
6,581,172,3,14304,23,17,0.0,18,,,,,21,,,,Gearbox,retired
5,581,275,37,14305,17,18,0.0,18,,,,,10,,,,Engine,retired
5,581,294,75,14306,7,19,0.0,17,,,,,23,,,,Engine,retired
7,581,231,64,14307,11,20,0.0,15,,,,,24,,,,Transmission,retired
20,581,197,202,14308,10,21,0.0,13,,,,,17,,,,Spun off,retired
8,581,232,3,14309,19,22,0.0,2,,,,,20,,,,Clutch,retired
3,581,178,64,14310,13,23,0.0,1,,,,,26,,,,Accident,retired
3,581,200,1,14311,15,24,0.0,0,,,,,2,,,,Accident,retired
20,582,252,202,14329,7,18,0.0,53,,,,,16,,,,Spun off,retired
27,582,251,3,14330,20,19,0.0,49,,,,,21,,,,Tyre,retired
7,582,267,75,14331,26,20,0.0,47,,,,,22,,,,Transmission,retired
20,582,250,34,14332,6,21,0.0,41,,,,,8,,,,Spun off,retired
5,582,197,202,14333,3,22,0.0,38,,,,,17,,,,Engine,retired
7,582,230,37,14334,1,23,0.0,36,,,,,9,,,,Transmission,retired
25,582,200,1,14335,14,24,0.0,34,,,,,2,,,,Overheating,retired
23,582,231,64,14336,13,25,0.0,21,,,,,24,,,,Brakes,retired
1,509,137,34,12294,5,1,9.0,60,,,1:38:07.52,5887520,5,,1,,Finished,
1,509,178,3,12295,6,2,6.0,60,,,+28.93,5916450,27,,2,,Finished,
1,509,199,3,12296,3,3,4.0,60,,,+1:13.67,5961190,28,,3,,Finished,
11,509,173,32,12297,18,4,3.0,59,,,,,12,,4,,+1 Lap,
11,509,177,56,12298,11,5,2.0,59,,,,,21,,5,,+1 Lap,
11,509,202,27,12299,13,6,1.0,59,,,,,25,,6,,+1 Lap,
11,509,117,1,12300,24,7,0.0,59,,,,,8,,7,,+1 Lap,
11,509,222,6,12301,16,8,0.0,59,,,,,1,,8,,+1 Lap,
11,509,172,27,12302,20,9,0.0,59,,,,,26,,9,,+1 Lap,
12,509,163,4,12303,1,10,0.0,58,,,,,16,,10,,+2 Laps,
12,509,211,3,12304,21,11,0.0,58,,,,,50,,11,,+2 Laps,
13,509,158,45,12305,17,12,0.0,57,,,,,31,,12,,+3 Laps,
23,509,197,25,12306,12,13,0.0,54,,,,,3,,13,,Brakes,
1,510,178,3,12322,2,1,9.0,70,,,1:46:45.53,6405530,27,,1,,Finished,
1,510,199,3,12323,5,2,6.0,70,,,+15.54,6421070,28,,2,,Finished,
1,510,202,27,12324,3,3,4.0,70,,,+19.07,6424600,25,,3,,Finished,
1,510,187,1,12325,7,4,3.0,70,,,+30.98,6436510,7,,4,,Finished,
1,510,203,6,12326,22,5,2.0,70,,,+55.23,6460760,2,,5,,Finished,
11,510,212,34,12327,10,6,1.0,69,,,,,6,,6,,+1 Lap,
11,510,197,25,12328,15,7,0.0,69,,,,,3,,7,,+1 Lap,
60,510,172,27,12329,9,8,0.0,68,,,,,26,,8,,Out of fuel,
12,510,177,56,12330,6,9,0.0,68,,,,,21,,9,,+2 Laps,
12,510,173,32,12331,17,10,0.0,68,,,,,12,,10,,+2 Laps,
13,510,200,21,12332,21,11,0.0,67,,,,,30,,11,,+3 Laps,
14,510,136,57,12333,19,12,0.0,66,,,,,14,,12,,+4 Laps,
1,511,178,3,12350,5,1,9.0,59,,,1:34:36.05,5676050,27,,1,,Finished,
1,511,199,3,12351,3,2,6.0,59,,,+4.21,5680260,28,,2,,Finished,
1,511,202,27,12352,7,3,4.0,59,,,+12.57,5688620,25,,3,,Finished,
1,511,173,32,12353,4,4,3.0,59,,,+29.69,5705740,12,,4,,Finished,
11,511,172,27,12354,12,5,2.0,58,,,,,26,,5,,+1 Lap,
11,511,207,32,12355,11,6,1.0,58,,,,,11,,6,,+1 Lap,
11,511,163,4,12356,6,7,0.0,58,,,,,16,,7,,+1 Lap,
12,511,176,54,12357,17,8,0.0,57,,,,,9,,8,,+2 Laps,
12,511,211,3,12358,15,9,0.0,57,,,,,50,,9,,+2 Laps,
12,511,177,56,12359,14,10,0.0,57,,,,,21,,10,,+2 Laps,
13,511,222,6,12360,23,11,0.0,56,,,,,1,,11,,+3 Laps,
1,512,172,27,12377,1,1,9.0,53,,,1:36:03.21,5763210,26,,1,,Finished,
1,512,199,32,12378,3,2,6.0,53,,,+14.94,5778150,2,,2,,Finished,
1,512,187,1,12379,6,3,4.0,53,,,+1:28.81,5852020,7,,3,,Finished,
1,512,221,27,12380,2,4,3.0,53,,,+1:41.72,5864930,25,,4,,Finished,
11,512,207,32,12381,7,5,2.0,52,,,,,1,,5,,+1 Lap,
11,512,224,56,12382,11,6,1.0,52,,,,,14,,6,,+1 Lap,
11,512,173,58,12383,16,7,0.0,52,,,,,18,,7,,+1 Lap,
12,512,200,21,12384,14,8,0.0,51,,,,,30,,8,,+2 Laps,
12,512,178,3,12385,15,9,0.0,51,,,,,27,,9,,+2 Laps,
12,512,223,3,12386,17,10,0.0,51,,,,,28,,10,,+2 Laps,
12,512,206,57,12387,24,11,0.0,51,,,,,22,,11,,+2 Laps,
1,513,172,27,12403,1,1,9.0,40,,,1:40:09.64,6009640,26,,1,,Finished,
1,513,221,27,12404,2,2,6.0,40,,,+5.28,6014920,25,,2,,Finished,
1,513,199,32,12405,3,3,4.0,40,,,+44.14,6053780,2,,3,,Finished,
1,513,202,25,12406,8,4,3.0,40,,,+1:25.88,6095520,3,,4,,Finished,
11,513,203,6,12407,5,5,2.0,39,,,,,12,,5,,+1 Lap,
11,513,222,6,12408,6,6,1.0,39,,,,,11,,6,,+1 Lap,
11,513,200,21,12409,19,7,0.0,39,,,,,30,,7,,+1 Lap,
11,513,187,1,12410,14,8,0.0,39,,,,,7,,8,,+1 Lap,
11,513,119,21,12411,16,9,0.0,39,,,,,29,,9,,+1 Lap,
11,513,219,4,12412,7,10,0.0,39,,,,,15,,10,,+1 Lap,
11,513,224,56,12413,9,11,0.0,39,,,,,14,,11,,+1 Lap,
11,513,173,58,12414,20,12,0.0,39,,,,,18,,12,,+1 Lap,
11,513,206,57,12415,23,13,0.0,39,,,,,22,,13,,+1 Lap,
11,513,136,58,12416,21,14,0.0,39,,,,,17,,14,,+1 Lap,
12,513,223,3,12417,17,15,0.0,38,,,,,28,,15,,+2 Laps,
1,514,203,6,12429,3,1,9.0,78,,,1:41:49.96,6109960,12,,1,,Finished,
1,514,222,6,12430,2,2,6.0,78,,,+3.42,6113380,11,,2,,Finished,
1,514,197,25,12431,9,3,4.0,78,,,+22.11,6132070,4,,3,,Finished,
1,514,207,32,12432,8,4,3.0,78,,,+27.88,6137840,1,,4,,Finished,
1,514,199,32,12433,11,5,2.0,78,,,+1:06.97,6176930,2,,5,,Finished,
11,514,182,204,12434,4,6,1.0,77,,,,,5,,6,,+1 Lap,
11,514,137,204,12435,12,7,0.0,77,,,,,6,,7,,+1 Lap,
11,514,231,59,12436,13,8,0.0,77,,,,,20,,8,,+1 Lap,
12,514,223,3,12437,22,9,0.0,76,,,,,28,,9,,+2 Laps,
13,514,175,1,12438,17,10,0.0,75,,,,,8,,10,,+3 Laps,
13,514,119,21,12439,16,11,0.0,75,,,,,29,,11,,+3 Laps,
14,514,200,21,12440,20,12,0.0,74,,,,,30,,12,,+4 Laps,
14,514,224,56,12441,18,13,0.0,74,,,,,14,,13,,+4 Laps,
1,515,203,6,12455,1,1,9.0,80,,,1:50:25.40,6625400,12,,1,,Finished,
1,515,222,6,12456,3,2,6.0,80,,,+29.38,6654780,11,,2,,Finished,
1,515,178,3,12457,10,3,4.0,80,,,+59.69,6685090,27,,3,,Finished,
1,515,207,32,12458,6,4,3.0,80,,,+1:04.33,6689730,1,,4,,Finished,
1,515,221,27,12459,4,5,2.0,80,,,+1:23.52,6708920,25,,5,,Finished,
11,515,197,25,12460,7,6,1.0,79,,,,,4,,6,,+1 Lap,
12,515,173,58,12461,20,7,0.0,78,,,,,18,,7,,+2 Laps,
12,515,137,204,12462,12,8,0.0,78,,,,,6,,8,,+2 Laps,
12,515,200,21,12463,13,9,0.0,78,,,,,30,,9,,+2 Laps,
1,516,221,27,12481,2,1,9.0,75,,,1:39:11.84,5951840,25,,1,,Finished,
1,516,199,32,12482,8,2,6.0,75,,,+20.94,5972780,2,,2,,Finished,
1,516,207,32,12483,4,3,4.0,75,,,+27.31,5979150,1,,3,,Finished,
1,516,222,6,12484,5,4,3.0,75,,,+28.68,5980520,11,,4,,Finished,
1,516,197,25,12485,12,5,2.0,75,,,+30.39,5982230,4,,5,,Finished,
1,516,202,25,12486,10,6,1.0,75,,,+48.43,6000270,3,,6,,Finished,
1,516,203,6,12487,3,7,0.0,75,,,+52.31,6004150,12,,7,,Finished,
1,516,200,21,12488,17,8,0.0,75,,,+1:14.84,6026680,30,,8,,Finished,
11,516,163,4,12489,11,9,0.0,74,,,,,16,,9,,+1 Lap,
11,516,119,21,12490,16,10,0.0,74,,,,,29,,10,,+1 Lap,
11,516,224,56,12491,19,11,0.0,74,,,,,14,,11,,+1 Lap,
12,516,136,58,12492,24,12,0.0,73,,,,,17,,12,,+2 Laps,
13,516,175,1,12493,20,13,0.0,72,,,,,8,,13,,+3 Laps,
16,516,233,54,12494,21,14,0.0,69,,,,,9,,14,,+6 Laps,
1,517,222,6,12508,7,1,9.0,70,,,1:39:59.53,5999530,11,,1,,Finished,
1,517,172,27,12509,1,2,6.0,70,,,+15.36,6014890,26,,2,,Finished,
1,517,202,25,12510,12,3,4.0,70,,,+35.17,6034700,3,,3,,Finished,
1,517,199,32,12511,10,4,3.0,70,,,+46.49,6046020,2,,4,,Finished,
1,517,119,21,12512,16,5,2.0,70,,,+1:04.31,6063840,29,,5,,Finished,
1,517,187,1,12513,19,6,1.0,70,,,+1:05.85,6065380,7,,6,,Finished,
11,517,203,6,12514,6,7,0.0,69,,,,,12,,7,,+1 Lap,
11,517,233,54,12515,20,8,0.0,69,,,,,9,,8,,+1 Lap,
12,517,224,56,12516,23,9,0.0,68,,,,,14,,9,,+2 Laps,
12,517,136,58,12517,21,10,0.0,68,,,,,17,,10,,+2 Laps,
13,517,197,25,12518,11,11,0.0,67,,,,,4,,11,,+3 Laps,
1,518,222,6,12536,1,1,9.0,76,,,1:55:22.48,6922480,11,,1,,Finished,
1,518,223,3,12537,16,2,6.0,76,,,+0.44,6922920,28,,2,,Finished,
1,518,199,32,12538,11,3,4.0,76,,,+8.57,6931050,2,,3,,Finished,
1,518,187,1,12539,14,4,3.0,76,,,+41.31,6963790,7,,4,,Finished,
5,518,221,27,12540,3,5,2.0,75,,,,,25,,5,,Engine,
17,518,200,21,12541,8,6,1.0,69,,,,,30,,6,,+7 Laps,
1,519,219,4,12561,1,1,9.0,80,,,1:35:20.42,5720420,15,,1,,Finished,
1,519,203,6,12562,3,2,6.0,80,,,+14.59,5735010,12,,2,,Finished,
1,519,163,4,12563,2,3,4.0,80,,,+14.83,5735250,16,,3,,Finished,
1,519,178,3,12564,7,4,3.0,80,,,+36.61,5757030,27,,4,,Finished,
1,519,197,25,12565,10,5,2.0,80,,,+1:04.51,5784930,4,,5,,Finished,
1,519,223,3,12566,9,6,1.0,80,,,+1:05.51,5785930,28,,6,,Finished,
11,519,222,6,12567,5,7,0.0,79,,,,,11,,7,,+1 Lap,
11,519,172,27,12568,8,8,0.0,79,,,,,26,,8,,+1 Lap,
11,519,177,59,12569,16,9,0.0,79,,,,,20,,9,,+1 Lap,
12,519,175,1,12570,20,10,0.0,78,,,,,8,,10,,+2 Laps,
12,519,187,1,12571,15,11,0.0,78,,,,,7,,11,,+2 Laps,
12,519,212,32,12572,23,12,0.0,78,,,,,31,,12,,+2 Laps,
13,519,199,32,12573,13,13,0.0,77,,,,,2,,13,,+3 Laps,
13,519,119,21,12574,19,14,0.0,77,,,,,29,,14,,+3 Laps,
15,519,200,21,12575,22,15,0.0,75,,,,,30,,15,,+5 Laps,
15,519,173,58,12576,24,16,0.0,75,,,,,18,,16,,+5 Laps,
15,519,152,51,12577,17,17,0.0,75,,,,,35,,17,,+5 Laps,
17,519,136,58,12578,21,18,0.0,73,,,,,17,,18,,+7 Laps,
1,520,223,3,12588,4,1,9.0,68,,,1:26:11.17,5171170,28,,1,,Finished,
1,520,163,4,12589,5,2,6.0,68,,,+24.28,5195450,16,,2,,Finished,
11,520,197,25,12590,16,3,4.0,67,,,,,4,,3,,+1 Lap,
11,520,187,1,12591,7,4,3.0,67,,,,,7,,4,,+1 Lap,
11,520,222,6,12592,11,5,2.0,67,,,,,11,,5,,+1 Lap,
11,520,235,27,12593,17,6,1.0,67,,,,,25,,6,,+1 Lap,
60,520,175,1,12594,18,7,0.0,66,,,,,8,,7,,Out of fuel,
12,520,199,32,12595,8,8,0.0,66,,,,,2,,8,,+2 Laps,
12,520,212,32,12596,26,9,0.0,66,,,,,31,,9,,+2 Laps,
12,520,202,25,12597,15,10,0.0,66,,,,,3,,10,,+2 Laps,
13,520,136,58,12598,21,11,0.0,65,,,,,17,,11,,+3 Laps,
13,520,173,58,12599,12,12,0.0,65,,,,,18,,12,,+3 Laps,
13,520,236,57,12600,23,13,0.0,65,,,,,22,,13,,+3 Laps,
69,520,203,6,12601,13,14,0.0,63,,,,,12,,14,,Fuel system,
1,521,178,3,12614,2,1,9.0,45,,,1:24:48.83,5088830,27,,1,,Finished,
1,521,223,3,12615,6,2,6.0,45,,,+2.91,5091740,28,,2,,Finished,
1,521,172,27,12616,3,3,4.0,45,,,+18.39,5107220,26,,3,,Finished,
1,521,222,6,12617,5,4,3.0,45,,,+31.20,5120030,11,,4,,Finished,
1,521,187,1,12618,12,5,2.0,45,,,+1:37.80,5186630,7,,5,,Finished,
11,521,200,21,12619,18,6,1.0,44,,,,,30,,6,,+1 Lap,
11,521,209,25,12620,16,7,0.0,44,,,,,4,,7,,+1 Lap,
11,521,203,6,12621,9,8,0.0,44,,,,,12,,8,,+1 Lap,
11,521,202,25,12622,8,9,0.0,44,,,,,3,,9,,+1 Lap,
11,521,136,58,12623,20,10,0.0,44,,,,,17,,10,,+1 Lap,
12,521,173,58,12624,21,11,0.0,43,,,,,18,,11,,+2 Laps,
5,521,137,204,12625,4,12,0.0,42,,,,,6,,12,,Engine,
1,522,178,3,12640,2,1,9.0,54,,,1:27:38.01,5258010,27,,1,,Finished,
1,522,203,6,12641,5,2,6.0,54,,,+36.05,5294060,12,,2,,Finished,
1,522,172,27,12642,8,3,4.0,54,,,+46.77,5304780,26,,3,,Finished,
1,522,222,6,12643,9,4,3.0,54,,,+47.21,5305220,11,,4,,Finished,
1,522,223,3,12644,6,5,2.0,54,,,+48.92,5306930,28,,5,,Finished,
11,522,163,4,12645,1,6,1.0,53,,,,,16,,6,,+1 Lap,
11,522,202,25,12646,10,7,0.0,53,,,,,3,,7,,+1 Lap,
11,522,206,25,12647,11,8,0.0,53,,,,,4,,8,,+1 Lap,
11,522,187,1,12648,16,9,0.0,53,,,,,7,,9,,+1 Lap,
11,522,175,1,12649,14,10,0.0,53,,,,,8,,10,,+1 Lap,
1,523,178,3,12666,2,1,9.0,75,,,1:41:19.775,6079775,27,,1,,Finished,
1,523,222,6,12667,5,2,6.0,75,,,+21.783,6101558,11,,2,,Finished,
1,523,172,27,12668,7,3,4.0,75,,,+1:03.253,6143028,26,,3,,Finished,
11,523,137,204,12669,11,4,3.0,74,,,,,6,,4,,+1 Lap,
11,523,235,27,12670,20,5,2.0,74,,,,,25,,5,,+1 Lap,
12,523,200,21,12671,18,6,1.0,73,,,,,30,,6,,+2 Laps,
12,523,212,32,12672,24,7,0.0,73,,,,,31,,7,,+2 Laps,
1,524,222,6,12692,3,1,9.0,50,,,1:22:00.22,4920220,11,,1,,Finished,
1,524,203,6,12693,5,2,6.0,50,,,+0.46,4920680,12,,2,,Finished,
1,524,223,3,12694,6,3,4.0,50,,,+4.78,4925000,28,,3,,Finished,
1,524,182,204,12695,9,4,3.0,50,,,+54.40,4974620,5,,4,,Finished,
1,524,207,32,12696,10,5,2.0,50,,,+59.70,4979920,1,,5,,Finished,
1,524,197,25,12697,16,6,1.0,50,,,+1:01.55,4981770,4,,6,,Finished,
1,524,199,32,12698,13,7,0.0,50,,,+1:24.14,5004360,2,,7,,Finished,
11,524,224,56,12699,20,8,0.0,49,,,,,14,,8,,+1 Lap,
11,524,178,3,12700,4,9,0.0,49,,,,,27,,9,,+1 Lap,
11,524,202,25,12701,12,10,0.0,49,,,,,3,,10,,+1 Lap,
11,524,233,54,12702,15,11,0.0,49,,,,,9,,11,,+1 Lap,
11,524,230,51,12703,22,12,0.0,49,,,,,36,,12,,+1 Lap,
13,524,119,21,12704,17,13,0.0,47,,,,,29,,13,,+3 Laps,
5,524,219,4,12705,1,14,0.0,45,,,,,15,,14,,Engine,
1,525,178,3,12720,1,1,9.0,72,,,1:52:06.892,6726892,27,,1,,Finished,
1,525,203,6,12721,2,2,6.0,72,,,+1.080,6727972,12,,2,,Finished,
1,525,223,3,12722,3,3,4.0,72,,,+1:13.656,6800548,28,,3,,Finished,
11,525,222,6,12723,9,4,3.0,71,,,,,11,,4,,+1 Lap,
11,525,202,25,12724,6,5,2.0,71,,,,,3,,5,,+1 Lap,
12,525,187,1,12725,17,6,1.0,70,,,,,7,,6,,+2 Laps,
14,525,217,182,12726,17,7,0.0,68,,,,,5,,7,,+4 Laps,
15,525,224,56,12727,15,8,0.0,67,,,,,14,,8,,+5 Laps,
15,525,136,58,12728,21,9,0.0,67,,,,,17,,9,,+5 Laps,
60,525,207,32,12729,10,10,0.0,66,,,,,1,,10,,Out of fuel,
1,526,203,6,12750,3,1,9.0,59,,,1:52:17.734,6737734,12,,1,,Finished,
1,526,163,4,12751,7,2,6.0,59,,,+48.787,6786521,16,,2,,Finished,
1,526,202,25,12752,10,3,4.0,59,,,+53.199,6790933,3,,3,,Finished,
1,526,173,58,12753,20,4,3.0,59,,,+1:30.512,6828246,18,,4,,Finished,
1,526,233,54,12754,14,5,2.0,59,,,+1:41.259,6838993,9,,5,,Finished,
11,526,187,1,12755,13,6,1.0,58,,,,,7,,6,,+1 Lap,
15,526,224,56,12756,23,7,0.0,54,,,,,14,,7,,+5 Laps,
1,527,207,32,12780,1,1,9.0,52,,,1:37:04.47,5824470,5,,1,,Finished,
1,527,182,34,12781,5,2,6.0,52,,,+13.21,5837680,1,,2,,Finished,
1,527,221,25,12782,10,3,4.0,52,,,+13.64,5838110,4,,3,,Finished,
1,527,231,1,12783,6,4,3.0,52,,,+16.05,5840520,7,,4,,Finished,
1,527,238,32,12784,3,5,2.0,52,,,+1:14.85,5899320,6,,5,,Finished,
1,527,175,1,12785,9,6,1.0,52,,,+1:19.90,5904370,8,,6,,Finished,
1,527,199,6,12786,2,7,0.0,52,,,+1:22.60,5907070,11,,7,,Finished,
1,527,203,6,12787,7,8,0.0,52,,,+1:38.88,5923350,12,,8,,Finished,
1,527,224,56,12788,17,9,0.0,52,,,+1:40.60,5925070,14,,9,,Finished,
1,527,222,59,12789,15,10,0.0,52,,,+1:43.50,5927970,20,,10,,Finished,
1,527,200,54,12790,13,11,0.0,52,,,+1:49.07,5933540,9,,11,,Finished,
11,527,197,54,12791,11,12,0.0,51,,,,,10,,12,,+1 Lap,
11,527,239,1,12792,24,13,0.0,51,,,,,30,,13,,+1 Lap,
11,527,202,25,12793,23,14,0.0,51,,,,,3,,14,,+1 Lap,
11,527,223,58,12794,16,15,0.0,51,,,,,17,,15,,+1 Lap,
5,527,172,27,12795,8,16,0.0,50,,,,,26,,16,,Engine,
12,527,233,58,12796,18,17,0.0,50,,,,,16,,17,,+2 Laps,
12,527,230,63,12797,12,18,0.0,50,,,,,19,,18,,+2 Laps,
1,528,199,6,12807,4,1,9.0,63,,,1:49:59.86,6599860,11,,1,,Finished,
1,528,224,56,12808,7,2,6.0,63,,,+49.13,6648990,14,,2,,Finished,
1,528,182,34,12809,10,3,4.0,63,,,+57.02,6656880,1,,3,,Finished,
1,528,207,32,12810,3,4,3.0,63,,,+1:33.12,6692980,5,,4,,Finished,
11,528,223,58,12811,15,5,2.0,62,,,,,17,,5,,+1 Lap,
11,528,202,25,12812,19,6,1.0,62,,,,,3,,6,,+1 Lap,
11,528,200,54,12813,20,7,0.0,62,,,,,9,,7,,+1 Lap,
12,528,187,34,12814,21,8,0.0,61,,,,,2,,8,,+2 Laps,
12,528,172,27,12815,14,9,0.0,61,,,,,26,,9,,+2 Laps,
14,528,119,21,12816,18,10,0.0,59,,,,,36,,10,,+4 Laps,
15,528,178,3,12817,8,11,0.0,58,,,,,27,,11,,+5 Laps,
1,529,238,32,12835,12,1,9.0,78,,,1:42:15.767,6135767,6,,1,,Finished,
1,529,221,25,12836,11,2,6.0,78,,,+0.466,6136233,4,,2,,Finished,
1,529,187,34,12837,10,3,4.0,78,,,+4.442,6140209,2,,3,,Finished,
1,529,178,3,12838,18,4,3.0,78,,,+30.986,6166753,27,,4,,Finished,
1,529,172,27,12839,13,5,2.0,78,,,+1:09.218,6204985,26,,5,,Finished,
11,529,202,25,12840,14,6,1.0,77,,,,,3,,6,,+1 Lap,
11,529,207,32,12841,2,7,0.0,77,,,,,5,,7,,+1 Lap,
11,529,197,54,12842,17,8,0.0,77,,,,,10,,8,,+1 Lap,
11,529,243,21,12843,22,9,0.0,77,,,,,36,,9,,+1 Lap,
11,529,212,32,12844,21,10,0.0,77,,,,,25,,10,,+1 Lap,
12,529,239,1,12845,20,11,0.0,76,,,,,30,,11,,+2 Laps,
12,529,230,63,12846,19,12,0.0,76,,,,,19,,12,,+2 Laps,
1,530,199,6,12865,1,1,9.0,80,,,1:52:01.301,6721301,11,,1,,Finished,
1,530,207,32,12866,4,2,6.0,80,,,+11.061,6732362,5,,2,,Finished,
1,530,221,25,12867,12,3,4.0,80,,,+28.951,6750252,4,,3,,Finished,
1,530,238,32,12868,6,4,3.0,80,,,+45.603,6766904,6,,4,,Finished,
1,530,172,27,12869,14,5,2.0,80,,,+1:22.884,6804185,26,,5,,Finished,
11,530,119,21,12870,9,6,1.0,79,,,,,35,,6,,+1 Lap,
11,530,178,3,12871,8,7,0.0,79,,,,,27,,7,,+1 Lap,
11,530,224,56,12872,15,8,0.0,79,,,,,14,,8,,+1 Lap,
11,530,243,21,12873,18,9,0.0,79,,,,,36,,9,,+1 Lap,
11,530,223,58,12874,20,10,0.0,79,,,,,17,,10,,+1 Lap,
15,530,197,54,12875,19,11,0.0,75,,,,,10,,11,,+5 Laps,
3,530,175,1,12876,11,12,0.0,74,,,,,8,,12,,Accident,
1,531,221,25,12895,5,1,9.0,75,,,1:55:14.66,6914660,4,,1,,Finished,
1,531,182,34,12896,3,2,6.0,75,,,+22.45,6937110,1,,2,,Finished,
1,531,222,59,12897,9,3,4.0,75,,,+32.29,6946950,20,,3,,Finished,
1,531,187,34,12898,2,4,3.0,75,,,+33.53,6948190,2,,4,,Finished,
1,531,202,25,12899,13,5,2.0,75,,,+1:08.06,6982720,3,,5,,Finished,
1,531,119,21,12900,14,6,1.0,75,,,+1:08.77,6983430,35,,6,,Finished,
11,531,175,1,12901,11,7,0.0,74,,,,,8,,7,,+1 Lap,
11,531,199,6,12902,1,8,0.0,74,,,,,11,,8,,+1 Lap,
11,531,224,56,12903,20,9,0.0,74,,,,,14,,9,,+1 Lap,
14,531,219,4,12904,12,10,0.0,71,,,,,15,,10,,+4 Laps,
16,531,207,32,12905,4,11,0.0,69,,,,,5,,11,,+6 Laps,
1,532,207,32,12925,1,1,9.0,70,,,1:39:52.02,5992020,5,,1,,Finished,
1,532,238,32,12926,7,2,6.0,70,,,+9.90,6001920,6,,2,,Finished,
1,532,199,6,12927,2,3,4.0,70,,,+24.34,6016360,11,,3,,Finished,
1,532,203,6,12928,4,4,3.0,70,,,+47.04,6039060,12,,4,,Finished,
3,532,172,27,12929,14,5,2.0,69,,,,,26,,5,,Accident,
11,532,202,25,12930,23,6,1.0,69,,,,,3,,6,,+1 Lap,
11,532,239,1,12931,24,7,0.0,69,,,,,30,,7,,+1 Lap,
11,532,152,1,12932,21,8,0.0,69,,,,,33,,8,,+1 Lap,
